id,name
238030.0,Barrow Street
238031.0,Barrow Street
238032.0,Sheridan Square
238033.0,Sheridan Square
238034.0,Barrow Street
238035.0,West 4th Street
238036.0,Barrow Street
238037.0,Sheridan Square / West Washington Place
238040.0,Carmine Street
238041.0,6th Avenue
238042.0,6th Avenue
238043.0,Bleecker Street
238044.0,Downing Street / Bleecker Street
238045.0,6th Avenue
238046.0,6th Avenue
238047.0,West Houston Street
238048.0,6th Avenue
238049.0,6th Avenue
238050.0,Carmine Street / Minetta Lane
238051.0,Bleecker Street
238052.0,Bleecker Street
238053.0,6th Avenue
238054.0,6th Avenue
238055.0,6th Avenue
238056.0,6th Avenue
238057.0,6th Avenue
238058.0,6th Avenue
238063.0,Christopher Street
238064.0,Greenwich Avenue
238065.0,Christopher Street
238066.0,Christopher Street
238067.0,Greenwich Avenue
238068.0,Christopher Street
238069.0,Christopher Street
238070.0,Christopher Street
238071.0,Greenwich Avenue
238072.0,Gay Street
238073.0,6th Avenue
238074.0,Christopher Street
238075.0,Gay Street
238076.0,Christopher Street
238077.0,6th Avenue
238078.0,6th Avenue
238079.0,Greenwich Avenue
238080.0,Greenwich Avenue
238081.0,Waverly Place
238082.0,6th Avenue
238083.0,Greenwich Avenue
238084.0,Christopher Street
238085.0,6th Avenue
238086.0,Christopher Street
238087.0,6th Avenue
238088.0,Greenwich Avenue
238093.0,6th Avenue
238095.0,6th Avenue
238099.0,West 4th Street
238100.0,Greenwich Avenue
238109.0,West 4th Street
238132.0,Grove Street / Christopher Street
238193.0,Christopher Street
238230.0,100th Street
238231.0,100th Street
238232.0,100th Street
238233.0,101st Street
238234.0,29th Avenue
238235.0,31st Avenue
238236.0,Astoria Boulevard
238237.0,Astoria Boulevard
238241.0,6th Avenue
238242.0,West Houston Street
238243.0,East Houston Street
238251.0,Broadway
238252.0,6th Avenue
238332.0,72nd Street Transverse
238333.0,72nd Street
238335.0,72nd Street Transverse
238336.0,5th Avenue
238337.0,72nd Street Transverse
238338.0,72nd Street
238345.0,Central Park West
238346.0,West 67th Street
238347.0,Strawberry Fields
238352.0,East Drive
238353.0,East Drive
238354.0,East Drive
238359.0,East Drive
238365.0,West Drive
238367.0,East Drive
238380.0,West Drive
238381.0,West Drive
238382.0,West Drive
238383.0,West Drive
238384.0,West Drive
238385.0,West Drive
238395.0,West Drive
238396.0,West Drive
238397.0,West Drive
238401.0,West Drive
238402.0,West Drive
238457.0,West 67th Street
238459.0,West Drive
238460.0,West Drive
238461.0,Central Park Drive
238462.0,West Drive
238464.0,Central Park Drive
238467.0,West Drive
238468.0,West Drive
238470.0,West Drive
238471.0,Central Park Drive
238472.0,Central Park Drive
238473.0,West Drive
238476.0,Central Park Drive
238478.0,East Drive
238480.0,Central Park Drive
238517.0,Seaview Avenue
238527.0,5th Avenue
238528.0,92nd Street
238578.0,Beverley Road
238620.0,Rugby Road
238628.0,Staten Island Railway
238632.0,Richmond Valley Road
238633.0,Staten Island Railway
238634.0,Staten Island Railway
238635.0,Staten Island Railway
238636.0,Staten Island Railway
238637.0,Staten Island Railway
238638.0,Staten Island Railway
238639.0,Staten Island Railway
238640.0,Staten Island Railway
238641.0,Staten Island Railway
238642.0,Staten Island Railway
238643.0,Staten Island Railway
238644.0,Staten Island Railway
238645.0,Staten Island Railway
238646.0,Staten Island Railway
238647.0,Staten Island Railway
238652.0,Staten Island Railway
238697.0,Northern Boulevard
238698.0,Northern Boulevard
238771.0,17th Avenue
238772.0,58th Street
238998.0,West Street
239000.0,West Street
239001.0,West Street
239008.0,Pearl Street
239009.0,North Moore Street
239010.0,West Street
239011.0,West Street
239016.0,Albany Street
239018.0,West Street
239023.0,Avenue C
239024.0,Avenue C
239025.0,East 42nd Street
239026.0,West 135th Street
239028.0,East 42nd Street
239029.0,1st Avenue
239030.0,5th Avenue
239031.0,East 14th Street
239033.0,3rd Avenue
239034.0,East 14th Street
239035.0,East 23rd Street
239036.0,5th Avenue
239047.0,Madison Avenue
239048.0,West 135th Street
239063.0,Ditmars Boulevard
239081.0,Pitkin Avenue
239095.0,109th Avenue
239117.0,Liberty Street
239119.0,Canal Street
239120.0,6th Avenue
239121.0,Canal Street
239123.0,Oliver Street
239141.0,109th Avenue
239149.0,West Street
239207.0,East 48th Street
239208.0,West 44th Street
239209.0,West 44th Street
239258.0,Frederick Douglass Boulevard
239260.0,Columbus Avenue
239261.0,Columbus Circle
239262.0,Columbus Circle
239263.0,Columbus Circle
239264.0,Morningside Avenue
239265.0,Morningside Avenue
239266.0,Riverside Drive
239267.0,West End Avenue
239272.0,Columbus Avenue
239273.0,Cathedral Parkway
239276.0,Frederick Douglass Circle
239307.0,Riverside Drive
239313.0,Amsterdam Avenue
239347.0,Central Park West
239396.0,Bowery
239397.0,Bowery
239398.0,Bowery
239399.0,Bowery
239401.0,Brooklyn Bridge
239402.0,Brooklyn Bridge
239403.0,Brooklyn Bridge
239405.0,Brooklyn Bridge
239406.0,Brooklyn Bridge
239407.0,Brooklyn Bridge
239409.0,Brooklyn Bridge
239410.0,East 2nd Street
239412.0,Brooklyn Bridge
239413.0,East Houston Street
239414.0,Grand Street
239416.0,Rivington Street
239418.0,Spring Street
239419.0,Spring Street
239420.0,Christopher Street
239422.0,Spring Street
239423.0,Stanton Street
239424.0,Delancey Street
239425.0,East 2nd Street
239441.0,Suffolk Street
239442.0,Vesey Street
239447.0,Williamsburg Bridge Bikepath
239450.0,Grand Street
239456.0,Grand Street
239485.0,East New York Avenue
239486.0,East New York Avenue
239492.0,Canal Street
239511.0,6th Avenue
239512.0,West 4th Street
239542.0,West 4th Street
239546.0,Grand Street
239562.0,5th Avenue
239563.0,6th Avenue
239564.0,8th Avenue
239565.0,8th Avenue
239566.0,8th Avenue
239567.0,Allen Street
239568.0,Broadway
239569.0,Clinton Street
239570.0,East 21st Street
239571.0,East 29th Street
239572.0,East 30th Street
239573.0,East 39th Street
239574.0,East 40th Street
239575.0,Hudson Street
239576.0,Lafayette Street
239577.0,MacDougal Street
239578.0,Thompson Street
239579.0,Union Square East
239580.0,West Broadway
239638.0,6th Avenue
239653.0,4th Avenue
239659.0,Lafayette Street
240010.0,10th Avenue
240011.0,5th Avenue
240012.0,6th Avenue
240013.0,Adam Clayton Powell Jr. Boulevard
240014.0,Adam Clayton Powell Jr. Boulevard
240015.0,Adam Clayton Powell Jr. Boulevard
240016.0,Amsterdam Avenue
240017.0,Amsterdam Avenue
240018.0,Broadway
240019.0,Broadway
240020.0,Broadway
240021.0,Broadway
240022.0,Broadway
240023.0,Cabrini Boulevard
240024.0,Cabrini Boulevard
240025.0,Clinton Street
240026.0,Dyckman Street
240027.0,Dyckman Street
240028.0,East 102nd Street
240029.0,East 120th Street
240030.0,East End Avenue
240031.0,Fort Washington Avenue
240032.0,Harlem River Drive Greenway
240033.0,Haven Avenue
240034.0,Madison Avenue
240035.0,Seaman Avenue
240036.0,West 117th Street
240037.0,West 118th Street
240038.0,West 151st Street
240039.0,West 158th Street
240040.0,York Avenue
240041.0,East 63rd Street
240042.0,West 170th Street
240045.0,East 63rd Street
240046.0,East 63rd Street
240053.0,Saint Nicholas Avenue
240094.0,5th Avenue
240112.0,Battery Park Greenway
240113.0,Battery Park Greenway
240114.0,Battery Park Greenway
240115.0,Hudson River Greenway
240116.0,Hudson River Greenway
240117.0,Hudson River Greenway
240118.0,Hudson River Greenway
240120.0,Hudson River Greenway
240121.0,West 30th Street
240123.0,Hudson River Greenway
240129.0,11th Avenue
240133.0,12th Avenue
240134.0,12th Avenue
240136.0,Hudson River Greenway
240269.0,78th Street Play Street
240277.0,Bond Street
240280.0,3rd Street
240292.0,Old Slip
240293.0,South Street
240296.0,Catherine Slip
240297.0,Catherine Slip
240298.0,South Street
240301.0,Catherine Slip
240331.0,Clinton Street
240335.0,Adams Street / Brooklyn Bridge Boulevard
240336.0,Boerum Place
240337.0,Boerum Place
240338.0,Broadway
240339.0,Cadman Plaza West
240340.0,East Drive
240341.0,Eastern Parkway Bike Path
240342.0,Henry Street
240343.0,Jay Street
240344.0,Jay Street
240345.0,John Street
240346.0,John Street
240347.0,Malcolm X Boulevard
240348.0,Old Fulton Street
240349.0,Old Fulton Street
240350.0,Prospect Street
240351.0,Prospect Street
240352.0,Vanderbilt Avenue
240355.0,Avenue C
240356.0,Avenue C
240362.0,East Drive
240365.0,Adams Street
240375.0,3rd Avenue
240376.0,68th Street
240377.0,5th Avenue
240378.0,6th Avenue
240379.0,78th Avenue
240380.0,78th Avenue
240381.0,80th Street
240382.0,80th Street
240383.0,80th Street
240384.0,80th Street
240385.0,80th Street
240386.0,Avenue H
240387.0,Bay Parkway
240388.0,Catalpa Avenue
240389.0,Central Avenue
240390.0,Cooper Avenue
240391.0,Cooper Avenue
240392.0,Cooper Avenue
240393.0,Cooper Avenue
240394.0,Division Avenue
240395.0,East 38th Street
240396.0,East 38th Street
240397.0,East 38th Street
240398.0,Flushing Avenue
240399.0,Flushing Avenue
240400.0,Fort Hamilton Parkway
240401.0,Fort Hamilton Parkway
240402.0,Foster Avenue
240403.0,Fresh Pond Road
240404.0,Hendrickson Street
240405.0,Hendrix Street
240406.0,Legion Street
240407.0,Myrtle Avenue
240408.0,Ocean Parkway
240409.0,Onderdonk Avenue
240410.0,Paerdegat Avenue North
240411.0,Paerdegat Avenue North
240412.0,Poly Place
240413.0,Pulaski Bridge
240414.0,Pulaski Bridge
240415.0,Pulaski Bridge
240416.0,Shore Road
240417.0,Plaza Street West
240418.0,Surf Avenue
240419.0,Surf Avenue
240420.0,Thomas S. Boyland Street
240421.0,Van Siclen Avenue
240422.0,Van Siclen Avenue
240423.0,Thomas S. Boyland Street
240453.0,100th Drive
240454.0,100th Drive
240455.0,104th Avenue
240456.0,10th Street
240457.0,157th Avenue
240458.0,157th Avenue
240459.0,222nd Street
240460.0,222nd Street
240461.0,222nd Street
240462.0,223rd Street
240463.0,234th Street
240465.0,235th Street
240466.0,234th Street
240467.0,236th Street
240468.0,27th Avenue
240469.0,35th Street
240470.0,48th Street
240471.0,130th Place
240472.0,49th Avenue
240473.0,49th Street
240474.0,51st Street
240475.0,51st Street
240476.0,51st Street
240477.0,74th Street
240479.0,62nd Drive
240480.0,75th Street
240481.0,39th Avenue
240482.0,Coolidge Avenue
240483.0,Forest Park Greenway
240485.0,Greenpoint Avenue
240486.0,80th Street
240487.0,49th Avenue
240488.0,Meadow Lake Drive
240489.0,Meadow Lake Drive
240490.0,Meadow Lake Promenade
240491.0,Meadow Lake Promenade
240492.0,Park Drive East
240493.0,Queens Boulevard
240494.0,Vernon Boulevard
240495.0,Underhill Avenue
240496.0,Vernon Boulevard
240497.0,Meadow Lake Drive
240500.0,Bergen Road
240503.0,Meadow Lake Drive
240508.0,Meadow Lake Promenade
240511.0,Beach Channel Drive
240512.0,College Point Boulevard
240513.0,222nd Street
240516.0,East Firebreak
240596.0,Broadway
240597.0,Claremont Parkway
240598.0,East 132nd Street
240599.0,East 165th Street
240600.0,East 165th Street
240601.0,East 167th Street
240602.0,Franklin Avenue
240603.0,Freeman Street
240605.0,Grand Concourse
240606.0,Jerome Avenue
240607.0,Goulden Avenue
240608.0,Jerome Avenue
240609.0,Intervale Avenue
240610.0,Bronxwood Avenue
240611.0,Quimby Avenue
240613.0,Saint Ann's Avenue
240615.0,University Avenue / Doctor Martin Luther King Junior Boulevard
240616.0,University Avenue / Doctor Martin Luther King Junior Boulevard
240620.0,West 155th Street
240621.0,West 167th Street
240622.0,Walnut Avenue
240623.0,West Mosholu Parkway South
240624.0,West 168th Street
240625.0,Macombs Dam Bridge
240626.0,Zerega Avenue
240627.0,Westchester Avenue
240628.0,Longwood Avenue
240630.0,East 165th Street
240635.0,Bay Street
240636.0,Bank Street
240637.0,Father Capodanno Boulevard
240638.0,Father Capodanno Boulevard
240639.0,Forest Hill Road
240640.0,Lily Pond Avenue
240641.0,Richmond Terrace
240642.0,Jefferson Avenue
240643.0,East 138th Street
240645.0,Willis Avenue
240647.0,Front Street
240654.0,West 65th Street
240656.0,Broadway
240658.0,Apollo Street
240659.0,East 68th Street
240662.0,University Avenue / Doctor Martin Luther King Junior Boulevard
240663.0,Richmond Terrace
240664.0,University Avenue / Doctor Martin Luther King Junior Boulevard
240666.0,Zerega Avenue
240667.0,Lafayette Avenue
240673.0,South Broadway
240674.0,West 170th Street
240701.0,Saint Johns Place
240738.0,Madison Avenue
240741.0,Riverside Drive
240742.0,Avenue R
240751.0,East 50th Street
240752.0,East 15th Street
240759.0,Saint Nicholas Avenue
240958.0,Kingsland Avenue / Grandparents Avenue
240959.0,McGuinness Boulevard South
240961.0,Metropolitan Avenue
240962.0,Bayard Street
240963.0,Nassau Avenue
240964.0,McGuinness Boulevard
240997.0,Old Croton Aqueduct Trail
240998.0,Old Croton Aqueduct Trail
241004.0,Mosholu Avenue
241029.0,59th Street
241030.0,59th Street
241033.0,56th Terrace
241086.0,57th Place
241109.0,Maspeth Avenue
241118.0,Carlton Avenue
241159.0,Wainwright Avenue
241189.0,Ionia Avenue
241197.0,Ionia Avenue
241239.0,Laurelton Parkway
241345.0,East River Esplanade
241348.0,East 23rd Street
241352.0,East River Esplanade
241380.0,79th Place
241381.0,Brighton 3rd Place
241382.0,Brighton 3rd Street
241397.0,130th Avenue
241486.0,East River Esplanade
241589.0,Flushing Bay Promenade
241642.0,Platinum Avenue
241643.0,Platinum Avenue
241644.0,Platinum Avenue
241645.0,Platinum Avenue
241792.0,Clarke Avenue
241793.0,Brook Avenue
241795.0,Fairbanks Avenue
241796.0,Hylan Boulevard
241797.0,Hylan Boulevard
241798.0,Hylan Boulevard
241799.0,Hylan Boulevard
241800.0,Hylan Boulevard
241801.0,Hylan Boulevard
241802.0,Hylan Boulevard
241803.0,Hylan Boulevard
241804.0,Hylan Boulevard
241805.0,Hylan Boulevard
241806.0,Malone Avenue
241807.0,Montreal Avenue
241809.0,Oak Avenue
241810.0,Isabella Avenue
241811.0,Richmond Avenue
241834.0,Richmond Road
241836.0,Van Duzer Street
241855.0,Forest Avenue
241861.0,Center Boulevard
241863.0,Forest Avenue
241865.0,Avon Green
241876.0,Sussex Green
241927.0,Great Kills Road
241929.0,Timber Ridge Drive
241936.0,Battery Road
241962.0,Father Capodanno Boulevard
241990.0,Father Capodanno Boulevard
241991.0,Fort Place
242410.0,Freshwater Pond Trail
242411.0,Frashwater Pond Trail
242474.0,West 102nd Street
242475.0,West 103rd Street
242478.0,West 103rd Street
242519.0,Claremont Avenue
242964.0,West 33rd Street
243139.0,Beach Channel Drive Greenway
243142.0,Surf Avenue
243152.0,Surf Avenue
243161.0,4th Avenue
243162.0,Delancey Street
243163.0,Orchard Street
243164.0,Delancey Street
243165.0,Ludlow Street
243174.0,Campbell Avenue
243175.0,Campbell Avenue
243176.0,Van Buren Street
243177.0,Van Buren Street
243179.0,East 34th Street
243180.0,Madison Avenue
243181.0,Wall Street
243183.0,East 31st Street
243184.0,Park Avenue South
243188.0,Howard Court
243254.0,Bronx River Parkway
243256.0,Brooklyn-Queens Expressway
243344.0,IND Eighth Avenue Line
243346.0,Downing Street
243347.0,Gates Avenue
243434.0,Staten Island Expressway
243520.0,Keap Street
243526.0,6th Avenue
243575.0,137th Street Yard
243576.0,137th Street Yard
243577.0,137th Street Yard
243578.0,137th Street Yard
243579.0,137th Street Yard
243584.0,IRT Broadway-Seventh Avenue Line
243585.0,IRT Broadway-Seventh Avenue Line
243586.0,IRT Broadway-Seventh Avenue Line
243587.0,IRT Broadway-Seventh Avenue Line
243600.0,IRT Broadway-Seventh Avenue Line
243601.0,IRT Broadway-Seventh Avenue Line
243602.0,IRT Broadway-Seventh Avenue Line
243603.0,IRT Broadway-Seventh Avenue Line
243604.0,IRT Broadway-Seventh Avenue Line
243605.0,IRT Broadway-Seventh Avenue Line
243606.0,IRT Broadway-Seventh Avenue Line
243607.0,IRT Broadway-Seventh Avenue Line
243608.0,IRT Broadway-Seventh Avenue Line
243609.0,IRT Broadway-Seventh Avenue Line
243610.0,IRT Broadway-Seventh Avenue Line
243611.0,IRT Broadway-Seventh Avenue Line
243612.0,IRT Broadway-Seventh Avenue Line
243613.0,IRT Broadway-Seventh Avenue Line
243614.0,IRT Broadway-Seventh Avenue Line
243615.0,IRT Lenox Avenue Line
243616.0,IRT Lenox Avenue Line
243617.0,IRT Lenox Avenue Line
243618.0,IRT Broadway-Seventh Avenue Line
243619.0,IRT Lenox Avenue Line
243620.0,IRT Broadway-Seventh Avenue Line
243621.0,IRT Broadway-Seventh Avenue Line
243622.0,IRT Broadway-Seventh Avenue Line
243623.0,IRT Broadway-Seventh Avenue Line
243624.0,IRT Broadway-Seventh Avenue Line
243634.0,IRT Broadway-Seventh Avenue Line
243693.0,IRT Broadway-Seventh Avenue Line
243694.0,IRT Broadway-Seventh Avenue Line
243726.0,IRT Broadway-Seventh Avenue Line
243731.0,IRT Broadway-Seventh Avenue Line
243744.0,IRT Broadway-Seventh Avenue Line
243859.0,IRT Broadway-Seventh Avenue Line
243860.0,IRT Broadway-Seventh Avenue Line
243861.0,IRT Broadway-Seventh Avenue Line
243862.0,IRT Broadway-Seventh Avenue Line
244124.0,St. George Tunnel
244125.0,St. George Tunnel
244149.0,Staten Island Railway
244158.0,Avenue O
244184.0,Staten Island Railway
244195.0,Brooklyn Avenue
244199.0,Hannah Street
244249.0,Staten Island Railway
244252.0,Staten Island Railway
244253.0,Staten Island Railway
244255.0,Park Lane South
244257.0,Park Lane South
244334.0,Clifton Yard
244335.0,Clifton Yard
244336.0,Clifton Yard
244337.0,Clifton Yard
244338.0,Clifton Yard
244339.0,Clifton Yard
244340.0,Clifton Yard
244341.0,Clifton Yard
244342.0,Clifton Yard
244343.0,Clifton Yard
244344.0,Clifton Yard
244345.0,Clifton Yard
244346.0,Clifton Yard
244347.0,Clifton Yard
244348.0,Greenfield Avenue
244349.0,Staten Island Railway
244350.0,Staten Island Railway
244351.0,Staten Island Railway
244352.0,Staten Island Railway
244353.0,Tompkins Avenue
244354.0,Staten Island Railway
244355.0,Tompkins Avenue
244356.0,Tompkins Avenue
244357.0,Tompkins Avenue
244358.0,Willow Avenue
244371.0,Fulton Street
244372.0,Euclid Avenue
244404.0,New York Avenue
244438.0,Batchelder Street
244631.0,Staten Island Railway
244638.0,Staten Island Railway
244648.0,Staten Island Railway
244649.0,Staten Island Railway
244650.0,Staten Island Railway
244651.0,Staten Island Railway
244652.0,Staten Island Railway
244653.0,Staten Island Railway
244654.0,Staten Island Railway
244655.0,Staten Island Railway
244656.0,Staten Island Railway
244657.0,Staten Island Railway
244658.0,Staten Island Railway
244659.0,Staten Island Railway
244660.0,Staten Island Railway
244661.0,Staten Island Railway
244678.0,Canal Street
244679.0,Bowery / Manhattan Bridge
244680.0,Staten Island Railway
244681.0,Staten Island Railway
244682.0,Union Street
244701.0,Clinton Street
244760.0,Guyon Avenue
244761.0,Guyon Avenue
244762.0,Staten Island Railway
244763.0,Staten Island Railway
244764.0,Staten Island Railway
244765.0,Staten Island Railway
244779.0,Staten Island Railway
244782.0,Staten Island Railway
244826.0,Justin Avenue
244827.0,Greaves Lane
244828.0,Justin Avenue
244829.0,Old Amboy Road
244830.0,South Railroad Avenue
244831.0,South Railroad Avenue
244832.0,South Railroad Avenue
244833.0,Staten Island Railway
244834.0,South Railroad Avenue
244839.0,Staten Island Railway
244848.0,Carrol Street
244849.0,2nd Street
244850.0,5th Street
244851.0,7th Street
244852.0,9th Street
244853.0,Justin Avenue
244854.0,Prospect Park West
244855.0,11th Street
244856.0,Grand Army Plaza
244858.0,West Drive
244859.0,4th Street
244867.0,14th Street
244868.0,Garfield Place
244869.0,Bartel Pritchard Square
244870.0,Grand Army Plaza
244871.0,1st Street
244872.0,Giffords Lane
244873.0,Staten Island Railway
244874.0,Staten Island Railway
244875.0,Staten Island Railway
244921.0,Staten Island Railway
245060.0,East 16th Street
245061.0,East 16th Street
245062.0,East 15th Street
245063.0,East 15th Street
245066.0,East 15th Street
245070.0,Staten Island Railway
245071.0,Staten Island Railway
245075.0,South Railroad Street
245085.0,Sneden Avenue
245086.0,Staten Island Railway
245087.0,Staten Island Railway
245094.0,Staten Island Railway
245095.0,Staten Island Railway
245098.0,Huguenot Avenue
245099.0,Huguenot Avenue
245108.0,Staten Island Railway
245109.0,Staten Island Railway
245120.0,East 8th Street
245121.0,6th Avenue
245141.0,Sterling Place
245142.0,Sterling Place
245143.0,Saint Johns Place
245148.0,Flatbush Avenue
245149.0,Bergen Street
245150.0,Flatbush Avenue
245151.0,Flatbush Avenue
245152.0,Flatbush Avenue
245153.0,Prospect Place
245154.0,Park Place
245155.0,Dean Street
245156.0,Saint Johns Place
245158.0,Saint Marks Avenue
245159.0,Prospect Street
245160.0,Sands Street
245161.0,Rutgers Street
245162.0,Rutgers Street
245163.0,Madison Street
245165.0,Cherry Street
245166.0,Cherry Street
245167.0,Delancey Street
245168.0,Delancey Street
245172.0,Smith Street
245195.0,Allen Street
245197.0,Atlantic Avenue
245198.0,Canal Street
245219.0,Delancey Street
245272.0,Madison Street
245333.0,Rutgers Slip
245364.0,Underhill Avenue
245366.0,Clermont Avenue
245367.0,Bergen Street
245369.0,Brooklyn Bridge
245381.0,Plaza Street West
245385.0,Flatbush Avenue
245404.0,Flatbush Avenue
245424.0,Plaza Street West
245433.0,East Houston Street
245434.0,Orchard Street
245435.0,West 64th Street
245436.0,West 64th Street
245439.0,West 47th Street
245442.0,Fleet Street
245465.0,Vanderbilt Avenue
245466.0,West 63rd Street
245467.0,West 47th Street
245483.0,East Broadway
245484.0,Division Street
245485.0,Montgomery Street
245487.0,Henry Street
245488.0,West 37th Street
245489.0,6th Avenue
245532.0,East Houston Street
245533.0,East Houston Street
245534.0,East Houston Street
245535.0,East Houston Street
245538.0,8th Avenue
245540.0,Paladino Avenue
245546.0,1st Avenue
245547.0,East 123rd Street
245790.0,Park Row
245833.0,Chrystie Street
245933.0,East 38th Street
246165.0,56th Street
246170.0,72nd Street
246171.0,73rd Street
246172.0,73rd Street
246173.0,Jacobus Street
246174.0,Simonson Street
246179.0,68th Drive
246183.0,66th Street
246186.0,48th Avenue
246245.0,54th Street
246246.0,54th Street
246248.0,Queens Boulevard
246249.0,Queens Boulevard
246250.0,58th Street
246251.0,58th Street
246252.0,Queens Boulevard
246253.0,Queens Boulevard
246254.0,61st Street
246255.0,63rd Street
246256.0,Queens Boulevard
246257.0,61st Street
246258.0,Queens Boulevard
246259.0,54th Street
246260.0,63rd Street
246261.0,Queens Boulevard
246262.0,East 14th Street
246263.0,Skillman Avenue
246265.0,Martense Avenue
246266.0,37th Avenue
246267.0,Martense Avenue
246269.0,84th Street
246270.0,Laurelton Greenway
246271.0,Avenue V
246272.0,56th Street
246274.0,Grand Concourse
246275.0,Mosholu Parkway Greenway
246276.0,Grand Concourse
246277.0,East 204th Street
246281.0,Laurelton Greenway
246341.0,58th Street
246375.0,Chrystie Street
246385.0,Canal Street
246570.0,Staten Island Ferry Terminal
246585.0,Glenmore Avenue
246764.0,Chrystie Street
246766.0,Central Road
246815.0,Smith Street
246816.0,Bond Street
246817.0,Glenmore Avenue
246818.0,Central Road
246825.0,Lafayette Avenue
246862.0,Saint Nicholas Avenue
246863.0,Harlem River Drive Greenway
246864.0,Saint Nicholas Place
246867.0,East 55th Street
246868.0,Battery Park Greenway
246869.0,Dyckman Street
246875.0,Meserole Street
246880.0,2nd Avenue
246897.0,East 38th Street
246962.0,Adams Street / Brooklyn Bridge Boulevard
246963.0,Adams Street / Brooklyn Bridge Boulevard
246968.0,77th Street
246969.0,30th Avenue
246972.0,30th Avenue
246973.0,78th Street
246974.0,78th Street
246977.0,Jay Street
246991.0,Bay Street
246998.0,Bay Street
247004.0,Hannah Street
247025.0,Bay Street
247043.0,Bay Street Landing
247045.0,Bay Street
247057.0,Bay Street Landing
247081.0,Juniper Boulevard North
247082.0,81st Street
247173.0,Pershing Crescent
247174.0,Forbell Street
247175.0,Park Row
247176.0,Beekman Street
247177.0,Park Row
247187.0,Prospect Street
247188.0,Wave Street
247230.0,Bay Street
247233.0,Flatbush Avenue
247235.0,Thompson Street
247253.0,Cathedral Parkway
247254.0,West 120th Street
247255.0,Richmond Road
247256.0,Richmond Road
247257.0,West 95th Street
247258.0,Richmond Terrace
247259.0,Richmond Terrace
247260.0,Richmond Terrace
247261.0,East 59th Street
247262.0,Bay Street
247263.0,Bay Street
247264.0,Bay Street
247265.0,Noble Avenue
247266.0,Broadway
247267.0,West 152nd Street
247268.0,West 152nd Street
247269.0,Broadway
247270.0,Maspeth Avenue
247271.0,West 155th Street
247284.0,Bulwer Place
247285.0,Highland Boulevard
247286.0,Highland Boulevard
247287.0,Jamaica Avenue
247288.0,Jamaica Avenue
247289.0,Jamaica Avenue
247290.0,Jamaica Avenue
247291.0,Highland Boulevard
247292.0,Miller Avenue
247293.0,Jamaica Avenue
247294.0,Sunnyside Avenue
247295.0,Amsterdam Avenue
247296.0,FDR Drive
247297.0,FDR Drive
247298.0,FDR Drive
247299.0,FDR Drive
247300.0,FDR Drive
247302.0,FDR Drive
247304.0,Amsterdam Avenue
247305.0,East 169th Street
247306.0,Amity Street
247307.0,Hendrix Street
247308.0,Richmond Terrace
247309.0,West 135th Street
247313.0,147th Avenue
247338.0,233rd street
247349.0,Brookville Blvd Path
247366.0,256th Street
247368.0,256th Street
247369.0,Memphis Avenue
247370.0,257th Street
247371.0,258th Street
247372.0,259th Street
247397.0,147th Avenue
247433.0,9th Avenue
247435.0,Market Street
247437.0,6th Street
247438.0,Market Street
247476.0,Dean Street
247477.0,Park Avenue South
247478.0,East Houston Street
247479.0,East Houston Street
247480.0,Essex Street
247481.0,Pike Street
247483.0,East 22nd Street
247484.0,Park Avenue South
247486.0,Bay Street
247501.0,Edgewater Street
247507.0,Vanderbilt Avenue
247508.0,Canal Street
247531.0,Canal Street
247562.0,Flatbush Avenue Extension
247567.0,2nd Avenue
247568.0,East 53rd Street
247569.0,2nd Avenue
247570.0,Dean Street
247580.0,West 33rd Street
247590.0,Jamaica Avenue
247591.0,Miller Avenue
247608.0,Chrystie Street
247635.0,Concrete Park Greenway
247746.0,Brookville Boulevard
248097.0,East Houston Street
248099.0,Chrystie Street
248100.0,Delancey Street
248101.0,Broome Street
248102.0,Chrystie Street
248104.0,Canal Street
248105.0,Delancey Street
248107.0,2nd Avenue
248108.0,2nd Avenue
248109.0,2nd Avenue
248110.0,2nd Avenue
248111.0,2nd Avenue
248112.0,East 37th Street
248113.0,Pulaski Bridge Bike Path
248132.0,35th Street
248133.0,West 21st Street
248134.0,West 19th Street
248135.0,West 17th Street
248136.0,West 15th Street
248137.0,5th Avenue
248138.0,Madison Avenue
248139.0,East 36th Street
248142.0,East 45th Street
248143.0,Lexington Avenue
248145.0,East 36th Street
248147.0,5th Avenue
248148.0,East 49th Street
248149.0,Madison Avenue
248150.0,East 36th Street
248151.0,East 45th Street
248152.0,East 37th Street
248153.0,Lexington Avenue
248155.0,5th Avenue
248157.0,Madison Avenue
248158.0,East 54th Street
248159.0,Lexington Avenue
248160.0,5th Avenue
248161.0,East 46th Street
248162.0,East 60th Street
248164.0,West 14th Street
248165.0,Lexington Avenue
248166.0,Lexington Avenue
248170.0,Lexington Avenue
248171.0,East 49th Street
248175.0,East 53rd Street
248176.0,Lexington Avenue
248180.0,Gold Street
248182.0,3rd Avenue
248183.0,Madison Avenue
248190.0,5th Avenue
248193.0,Sullivan Street
248195.0,East 50th Street
248196.0,Gold Street
248197.0,Lexington Avenue
248199.0,Madison Avenue
248212.0,37th Street
248213.0,Minna Street
248214.0,Cryders Lane
248229.0,East Houston Street
248230.0,East Houston Street
248233.0,Tech Place
248239.0,Sand Lane
248241.0,6бҐ Avenue
248242.0,6бҐ Avenue
248243.0,6бҐ Avenue
